fname,summary
dev_311,"#Person2#는 Perfect Getaway Tours에 오신 것을 환영하며 #Person1#에게 시골에서의 깜짝 여행을 제안합니다. #Person1#은 해변, 숲, 시골, 주말 스파 등 여러 옵션이 준비되어 있다고 설명합니다."
dev_312,"왕 메이는 #Person1#에게 새 원피스를 사러 가자고 제안하고, #Person1#은 #Person2#에게 삼십 위안밖에 되지 않는 가격을 제시한다. #Person2#는 #Person1#의 말에 동의한다."
dev_313,#Person2#는 #Person1#에게 자신의 머리 가격이 55달러라고 말합니다. #Person1#은 #Person2#가 머리를 잘해줘서 고맙다고 생각합니다. #Person2# 또한 #Person1#의 머리 가격 55달러에 대해 감사의 뜻을 표합니다. #Person2#의 머리 가격은 55달러입니다.
dev_314,"#Person1#은 #Person2#에게 공원에서 산책하는 것을 추천합니다. #Person2#는 중국에서 건강을 유지하기 위한 열풍이 점점 커지고 있다고 생각합니다. #Person1#는 #Person2#가 공원에 있는 것을 좋아하며, #Person2#와 함께 중국 무술을 연습하고 있다고 설명합니다."
dev_315,"#Person2#는 #Person1#에게 동아시아 언어학과에서 공부하고 일본어 전공이라고 설명합니다. #Person1#은 #Person2#가 일본어 수업 덕분에 새로운 문학 세계에 발을 들였으며, 훌륭한 문학 작품들을 많이 읽었다고 생각합니다. #Person2#와 #Person1#은 문학 수업이 도움이 된다고 생각합니다."
dev_316,"#Person1# 부모님이 플로리다에 콘도미니엄을 빌렸으며, #Person2#는 가족과 함께 해변가에서 산책하고 수영을 할 계획이다."
dev_317,#Person2#는 #Person1#에게 외투를 맡기고 외투와 와인 한 병을 준비했습니다. #Person1#은 마르시아와 폴이 막판에 오지 않아 아쉬워합니다. #Person2#가 문 앞에서 기다리겠다고 말합니다. #Person1#은 #Person2#에게 오늘 저녁에 몇 명이 올지 묻습니다.
dev_318,"#Person2#는 #Person1#에게 매운 음식을 먹고 싶다고 말하고, #Person1#은 사천 훠궈 집을 찾으러 가자고 제안합니다. #Person1#은 #Person2#가 생각했던 바로 그 집의 맛에 대해 이야기할 예정입니다. #Person2#의 이름은 입안에서 맴돈다고 합니다."
dev_319,#Person2#는 #Person1#에게 Chesterton 대학교에서 경영학을 전공하고 정보 관리에 특화하며 우등으로 졸업하였다고 설명합니다. #Person1#은 #Person2#의 학력에 대해 이야기합니다.
dev_320,"#Person1#은 1425호에서 룸서비스를 요청했지만, #Person2#는 15분 정도 더 기다려야 한다고 말합니다. #Person1#은 최대한 빨리 룸서비스가 필요하다고 생각하지만, #Person2#은 15분 정도를 기다리겠다고 합니다. #Person1#은 어쩔 수 없다고 말합니다."
dev_321,#Person1#은 빨간불에 우회전 금지 표지판이 있는 것을 보고 #Person2#에게 티켓을 발행해 달라고 요청합니다. #Person2#는 #Person1#에게 티켓 발급을 요청합니다. #Person1#은 14일 이내에 법원에 항소할 수 있다고 안내합니다. 사모님은 사모님에게 감사합니다.
dev_322,"#Person2#는 #Person1#에게 표와 짐에 대해 설명합니다. #Person1#은 표가 많이 필요하지 않았으면 좋겠다고 말합니다. #Person2#은 표에 대한 설명을 듣습니다. #Person1#이 표는 버스에서 사고, 짐은 운전사가 직접 가져가야 한다고 설명합니다."
dev_323,"Jack은 새로 이사 온 이웃에게 Pine Street에 몇 군데 슈퍼마켓과 세탁소가 있다고 말합니다. #Person1#은 이발소도 있고, 이발소에 세탁소가 있다는 정보를 제공합니다. JacK는 쇼핑 센터 안에 이발소와 이발소가 있다고 설명합니다."
dev_324,"#Person2#는 #Person1#에게 항상 운동을 하고 있다고 말하며, 운동은 새로운 것을 배우는 데 도움이 된다고 설명한다."
dev_325,"#Person2#는 #Person1#에게 버스 투어 그룹에 합류하여 15개 관광지를 방문하기로 약속했지만, #Person1#은 2시간밖에 걸리지 않았다고 설명합니다. #Person1#은 #Person2#를 조사해 보겠다고 말합니다. #Person2#가 #Person1#의 문제를 조사하기 위해 잠시만 기다려 달라고 요청합니다."
dev_326,"#Person2#는 #Person1#에게 스테레오를 원래 포장 상태로 영수증과 함께 반품해 달라고 요청합니다. #Person1#은 90일 반품 정책을 제공하고, 제조업체는 공장 결함에 대해 1년 보증을 제공한다고 설명합니다."
dev_327,"#Person2#는 새 침실 세트를 사려고 하지만, #Person1#은 IKEA에서 산 가구를 살 수 없다고 합니다. #Person1#은 #Person2#에게 가구 질과 가격을 설명하고, #Person2#가 어디서 샀는지 알려줍니다."
dev_328,#Person2#는 과로로 인해 혈압이 높아져 체중을 줄이기가 어렵다고 #Person1#에게 설명합니다. 이에 대해 #Person1#은 체중을 줄이고 운동을 더 해야 한다고 조언합니다. #Person2#가 빵이나 감자 섭취를 줄이고 운동량을 늘려야 한다고 말합니다.
dev_329,"#Person1#은 #Person2#에게 첫 주문을 받은 후, 두 달 안에 모든 제품을 판매할 경우 동일한 품질로 추가 주문을 할 수 있다고 설명합니다. #Person2#는 이에 동의하지만 추가 주문은 동일한 조건으로 할 수 없다고 말합니다. #Person1#은 추가 주문이 동일한 조건으로 이루어질 수 없다고 설명합니다."
dev_330,"마틴은 어제 저녁에 영화 보러 갔고, 오늘 아침에는 공부 좀 했습니다. #Person1#은 마틴에게 물리 교과서를 가져갈 것을 제안합니다. 마틴이 물리 시험지를 가져갈 수 있도록 도와줍니다. 두 사람은 점심시간에 같이 가기로 약속합니다."
dev_331,"David Parker는 신문에 광고된 아파트에 대해 문의합니다. #Person2#는 가구, 식탁, 의자 그리고 몇 가지 가전제품이 갖춰져 있다고 설명하며, 공과금이 포함되어 있다고 설명합니다. #Person1#은 오늘 오후 1시에 아파트를 방문할 예정입니다."
dev_332,"Rod는 Barbara에게 피렌체와 로마에 가보라고 제안합니다. 두 사람은 이탈리아 여행에 대해 이야기합니다. #Person1#은 책 20켤레, 구두 20켤레를 준비했습니다. Rod가 다시 만나서 반가운 마음을 전합니다."
dev_333,"#Person1#은 생일 선물로 가죽 재킷을 부탁했지만, #Person2#는 비옷을 사다 주었습니다. #Person1#은 #Person2#에게 50달러를 빌리자고 제안합니다. #Person2#가 50달러만 빌려주겠다고 말합니다. #Person1#은 50달러의 비옷 반품에 대해 동의합니다."
dev_334,"#Person1#은 스테이크 장 보는 것을 도와주고, #Person2#는 스테이크의 식습관을 바꾸기로 했다. #Person1#은 스테이크가 다이어트 식품의 일종이라고 생각한다."
dev_335,"#Person2#는 내일 아침 8시 30분에 회의실에서 MG 회사의 Mr. Turner를 만나기로 했으며, 오후와 저녁에는 특별한 일정이 없기 때문에 모레는 바쁠 것이라고 #Person1#에게 설명한다."
dev_336,#Person2#는 #Person1#에게 호텔 11시에 약속이 있다고 알립니다. #Person1#은 #Person2#가 늦지 않기를 바라고 있습니다. #Person2#의 알람 소리에 #Person1#은 절대 안 늦어진다고 생각합니다. #Person2#와 #Person1#은 서로의 시계를 빠르게 맞춰 놓았습니다.
dev_337,#Person2#는 #Person1#에게 코트를 벗고 싱글 브레스티드로 치수를 재라고 제안합니다. #Person1#은 2주 후에 영수증을 작성해 주겠다고 약속합니다. #Person2#가 2주 후에 받을 수 있다고 말합니다.
dev_338,#Person2#는 #Person1#에게 칭다오 대학에서 영문학 학사로 졸업했음을 알리며 런던에 가기를 원한다고 말합니다. #Person1#은 #Person2#에게 런던이 가장 비싼 도시라고 설명합니다. #Person2# 또한 런던에 가서 살 수 있을지 고민 중입니다.
dev_339,#Person2#는 #Person1#에게 회의에 휴대폰을 가져가지 말라는 규칙을 권장하지만 #Person1#은 이를 주의깊게 보지 않았다고 말한다. #Person2#가 #Person1#의 휴대폰 사용을 권장하는 규칙을 이해하지 못했기 때문이다.
dev_340,#Person2#는 무선 인터넷을 제공하는 카페에서 인터넷 서핑을 하고 있다. #Person1#는 노트북에 문서 작업에 필요한 프로그램과 사진 파일을 다운로드할 수 있는 프로그램이 깔려 있다고 설명한다.
dev_341,"#Person2#는 #Person1#에게 호주에 산불이 났다는 소식을 전하고, 유럽 연합은 구호 물자를 실은 비행기와 군인들을 보냈으며, 난민 캠프도 지역 곳곳에 설치되었다고 설명한다."
dev_342,"#Person2#는 #Person1#에게 카이엔 페퍼 스테이크를, 제 아내는 매쉬 포테이토와 함께 나오는 튀긴 송어를 주문합니다. #Person1#은 #Person2#에게 솔을 추천하며 작은 혼합 샐러드도 제공합니다."
dev_343,"#Person2#는 논문을 쓰려고 비싼 10달러짜리 소프트웨어를 살 형편이 되지 않지만, 1년에 12달러짜리 에세이를 완성하기 위해 4년 동안 30달러를 지불해야 한다."
dev_344,"#Person1#은 Tie Guanyin이라고 부르며, #Person2#는 차에서 좋은 향이 난다고 생각합니다. #Person1#은 차를 마시는 시간과 개인 건강 상태도 중요하지만, 임산부는 피해야 한다고 조언합니다."
dev_345,"#Person1#은 #Person2#에게 7시 30분까지 식당에 가야 한다고 생각하지만, #Person2#는 이 저녁 시간대에 절대 못 갈 것 같다고 말합니다. #Person1#은 러시아워가 거의 끝났다고 생각하며, #Person2#를 도와달라고 요청합니다. #Person2#은 호텔에 전화해서 주차 위치를 물어보라고 합니다."
dev_346,"#Person1#과 #Person2#는 시장에서 예쁜 물고기를 사려고 합니다. #Person1#은 작은 둥근 병에 물고기를 두지 않는 것이 좋고, 수초도 몇 개 사야 한다고 조언합니다. #Person1#은 물고기들이 바위 주위를 헤엄치고 구멍 사이를 지나가는 것을 좋아합니다."
dev_347,"Mary는 Peter와 Parker의 수학 수업에 대해 이야기하고, Peters는 Torch 회의에 참석할 예정이다. 두 사람은 저녁 식사 후 만나기로 약속한다. P. S."
dev_348,"Joe는 #Person1#에게 추수감사절에 가족과 함께 여행을 계획하고 있다고 말합니다. 그녀는 토론토에서 대학 친구들과 모임이 있고, Daniel을 학교에서 데려가야 한다고 설명합니다. JoE는 즐거운 연휴를 보냈습니다. 또한 가족들과 여행도 계획 중입니다."
dev_349,"네트는는 보통 차로 출근하지 않지만, 날씨가 좋지 않을 경우 기차를 타고 출근합니다. #Person1#은 기차 시간대가 항상 좋다고 말하지만, #Person2#는 기차에서 할 수 있는 것들을 생각해 봅니다. #Person1#은 이메일 답장 또한 가능하다고 말합니다."
dev_350,#Person2#는 #Person1#에게 계좌에서 돈을 인출하고 싶지만 창구 인출 제한이 없는 상태여서 문제가 되지 않는다고 설명합니다. #Person1#은 #Person2#가 1만 위안을 인출할 수 있도록 도와줍니다. #Person2#은 1만 위안이 통장이라고 말합니다.
dev_351,"#Person2#는 #Person1#에게 토너 카트리지 교체에 대해 묻습니다. #Person1#은 #Person2#가 기계 다루는 것을 잘 못해서 빨리 지시를 내려야 한다고 조언합니다. #Person2#와 #Person1#은 기계 다루는 방법을 공유합니다. #Person1#은 빨리 지시를 내리고, #Person1#은 빠르게 지시를 내릴 계획입니다."
dev_352,#Person1#은 스미스 씨가 실크 스커트와 새로운 스타일의 코트에 관심이 있다고 말합니다. 스미스 씨는 올해 하반기에 귀사의 최신 옷을 수입하고 싶다고 합니다. #Person1#은 두 당사자 간의 의견 차이를 줄일 수 있는 방안을 제안합니다.
dev_353,"Mr. Stern은 국제 여행사에서 온 Hao Bo에게 7월 10일 아침 10시 30분에 광저우에서 출발하는 비행기 예약을 요청합니다. #Person2#는 일등석 티켓 세 장을 준비했고, 좌석 번호는 8A, 8B, 8C입니다."
dev_354,"#Person2#는 #Person1#에게 라이터를 주며 근무 중이라고 말합니다. #Person1#은 아쉽게도 근무 중이지만 괜찮으면 같이 있어주겠다고 약속합니다. #Person2#가 라이터 대신 담배를 권하고, #Person1#은 라이터에 대해 이야기합니다. 두 사람은 함께 있을 수 없습니다."
dev_355,#Person2#는 #Person1#에게 교통 문제 해결을 위해 만든 스쿠터를 소개합니다. #Person1#은 T자형 봉을 세워서 높이를 조절하면 바로 탈 수 있다고 설명합니다. #Person2#은 디자인이 참 예쁘고 날렵하다고 평가합니다.
dev_356,#Person1#과 #Person2#는 가을 날씨에 대해 이야기합니다. #Person2#와 #Person1#은 우산을 자주 챙겨야 한다고 말합니다. #Person1#은 비를 걱정하지만 #Person2#가 우산을 챙길 것을 권합니다. 우산은 우산 대신 우산을 사용합니다.
dev_357,"#Person1# Adam에게 Alice의 퇴근 시간이 늦어진 이유를 설명합니다. ADam은 버스를 놓치고 교통 체증에 걸렸기 때문이라고 설명합니다. #Person1#은 #Person2#에게 빨리 끝낼 것을 약속했지만, #Person2#는 기다리지 않았다고 말합니다."
dev_358,"#Person1#은 매트릭스 상영이 10분밖에 남지 않았지만, #Person2#는 줄 안 끼어들기를 기도합니다. #Person1#은 두 명 남았습니다. #Person2#가 줄에 끼어들기 위해 노력하지만 아무도 안 끼어듭니다. #Person1#은 줄 안에 끼어들지 말라고 합니다."
dev_359,#Person1#은 #Person2#에게 책을 반납하고 대출할 수 있도록 도와달라고 요청합니다. #Person2#는 도서관 정책상 책이나 비디오를 대출하실 수 없다고 설명합니다.
dev_360,Mary가 미국으로 돌아간다는 소식을 듣고 #Person1#에게 작별 인사를 하기 위해 Mar리를 떠났다. Mar리는 #Person1#을 배려심 깊은 친구로 생각하며 함께 미국으로 돌아가고 싶어한다. Mar리가 미국으로 돌아가기로 결정했다. Mar리도 이에 동의한다.
dev_361,"민촌 트리나, 제러드, 멜리사가 결혼 날짜를 정했습니다"
dev_362,#Person2#는 #Person1#에게 두 시간 늦게 출근한 것에 대해 이야기합니다. #Person1#은 #Person2#에게 다른 직장을 찾고 싶다고 말합니다. 이튼은 #Person2#가 중국 사람이라고 생각합니다. #Person2#은 자신의 구직 활동을 도와줄 수 있는 사람을 찾고 싶어 합니다.
dev_363,#Person1#은과 Monica는 모래 폭풍으로 인해 쇼핑을 할 수 없게 되었습니다. #Person1#은 모래 폭풍이 더 자주 오는 것을 싫어합니다. #Person1#은 정부가 문제 해결을 위해 노력 중이라고 말합니다. Munica와 #Person2#는 모래 폭풍에 대해 논의하고 있습니다.
dev_364,#Person1#은 Elaine Robinson과 데이트를 신청하고 싶지만 Mr. Robanson은 거절합니다. #Person2#는 #Person1#에게 그녀가 저녁에 바쁘다고 말해야 한다고 말합니다. #Person1#은 그녀의 가족 전부를 저녁에 초대하자고 제안합니다.
dev_365,Helen은 미국에 공부하러 가기로 했습니다. #Person2#는 #Person1#에게 Chicago 대학교에서 경제학을 전공할 것이라고 말합니다. #Person1#은 #Person2#가 학업을 계속 이어갈 수 있도록 도와줍니다. #Person2#의 전공은 경제학입니다.
dev_366,"Charles는 #Person1#에게 헤이티안에 아파트를 찾으러 가자고 제안합니다. #Person1#은 접이식 의자를 가져오고, #Person2#는 저녁에 데리러 갈 예정입니다. 두 사람은 오후 6시 30분쯤에 도착할 예정입니다."
dev_367,"#Person2#는 뉴델리로 송금하고 싶다고 #Person1#에게 말합니다. #Person1#은 국제 송금으로 하시고, #Person2#가 은행 발행 수표로 송금할 것을 제안합니다. #Person2#와 #Person1#은 뉴델리 송금을 도와줍니다."
dev_368,"#Person2#는 안약이랑 연고를 오른쪽 눈에 하루에 4번, 한 번에 1~2방울씩 넣으라고 조언합니다. #Person1#은 안약을 눈꺼풀에 조금씩 짜서 바르라고 제안합니다. #Person2#가 천만에요, #Person1#은 천만에요."
dev_369,"#Person2#는 Sarah의 차를 빌려서 여자들을 만나러 가려고 한다. #Person1#은 Sarhah의 차 동호회를 방문하여 여러 가지 물건들을 구매한다. #Person2#와 #Person1#은 쇼핑하러 가려고 빌렸지만, #Person1#은 이를 빌리지 않았다."
dev_370,"#Person1#은 #Person2#에게 지역 특산물을 추천합니다. #Person2#는 필레 스테이크를 추천하고, #Person1#은 필레스테이크를 두 개 주문합니다. 메뉴는 #Person2#가 가장 잘하는 음식이므로 두 개로 구성합니다."
dev_371,"Wang Wei는 프런트에게 다른 방으로 옮기고 싶다고 말합니다. 프런트는 #Person1#에게 방 번호가 1212호라고 안내합니다. Wang은 수리가 오래 걸릴 것이라고 설명하며, 다른 방을 제공해도 될까요?"
dev_372,"#Person2#는 #Person1#에게 영어 회화 훈련을 받아서 다른 사람들과 유창하게 소통할 수 있다고 설명합니다. #Person1#은 #Person2#가 영어 실력이 충분하다고 생각하며, #Person2#의 영어 수준은 일반적인 사무실 업무를 할 수 있는 수준이라고 생각합니다. #Person2# 또한 영어 실력을 인정합니다."
dev_373,"#Person1#은 #Person2#에게 공장에서 주문하는 비용이 얼마나 드는지 설명합니다. #Person2#는 100대를 기준으로 대략적인 견적을 제공하며, 500대 이상 주문하시면 조정이 가능할 수도 있다고 설명합니다. #Person1#은 100대만 주문하면 예산에 맞추기 어렵다고 생각합니다."
dev_374,"Terry Chen은 #Person1#에게 방 청소가 아직 안 되어 있다고 설명하며, 방 번호와 성함을 알려줍니다. #Person2#는 #Person1#의 도움을 요청합니다. #Person1#은 방 번호가 117호라고 설명합니다. #Person2#가 방 청소를 도와줍니다."
dev_375,#Person2#는 #Person1#에게 싼 비행기 표를 찾기 위해 www. yahoo. com에 가서 여행과 티켓을 클릭해 달라고 요청합니다. #Person1#은 #Person2#에게 중국으로 휴가 갈 때 필요한 정보를 알려줍니다.
dev_376,#Person1#은 #Person2#의 여동생이 미국에서 신발을 구매했다고 말합니다. #Person2#는 작년과 재작년에 유행했던 이 신발이 올해는 유행이 아니라고 설명합니다. #Person1#은 불편한 신발을 신지 않습니다. #Person2#가 불편해 보이자 #Person1#은 불편함을 호소합니다.
dev_377,#Person2#는 #Person1#에게 대화의 주제가 될 수 있는 넥타이를 주고 싶다고 말합니다. #Person1#은 이 넥타이가 매우 보수적이라고 생각합니다. #Person1#는 그 넥타이에 철사가 들어있다고 생각합니다. #Person2#가 날아가는 넥타이라고 합니다.
dev_378,"#Person2#는 #Person1#에게 푸젠성에서 왔다고 말합니다. #Person1#은 #Person2#의 여권을 돌려줍니다. #Person2#가 호주에 오신 것을 환영하며, #Person2#에게 여권 돌려주기를 요청합니다. #Person2#와 #Person1#은 보름 동안 머무르기로 결정했습니다."
dev_379,"#Person2#는 #Person1#에게 초록색과 검정색, 노란색, 분홍색을 추천합니다. #Person1#은 티셔츠를 개당 12달러 50센트로 구매할 예정입니다. #Person2#가 초록색이 마음에 들지만, 더 큰 사이즈가 없습니다."
dev_380,"#Person2#는 #Person1#에게 낡은 신발을 대체할 새 신발을 사고 싶다고 제안합니다. #Person1#은 빨간색과 오래된 신발만 주고, 두 켤레 모두 상자에 넣어주겠다고 말합니다. #Person2#가 빨간색은 반값이고, 낡은 신발은 반값을 지불합니다."
dev_381,"#Person2#는 #Person1#에게 아들이 수업에 25분씩 늦는다고 말합니다. #Person1#은 #Person1#을 혼내기 위해 혼을 내야 합니다. #Person1#은 아들의 수업 지연에 대해 이야기하며, #Person1#은 혼을 좀 내야 한다고 말합니다. #Person2#은 #Person1#를 혼내줍니다."
dev_382,"#Person2#는 기침과 열이 있으며, 폐에 문제가 있다고 생각합니다. #Person1#은 #Person2#에게 에어컨이 있는 사무실에서 일하는 분들을 많이 보라고 조언합니다. #Person2#가 에어컨이 건강에 좋지 않다고 느끼면, 의사 선생님은 가능한 한 자주 사무실 밖으로 나가라고 권합니다."
dev_383,"David는 Susan에게 직장을 그만두고 댄스 학교를 열 계획이라고 말합니다. 그녀는 댄서로 성공했다고 생각하지만, 댄스 학교는 더 나은 훈련이 필요하다고 생각합니다. #Person2#는 여전히 진지하게 고민해봐야 할 것 같다고 말합니다."
dev_384,"#Person2#는 #Person1#에게 PCC에서 잘 지내고 있다고 말합니다. #Person1#은 PCC에 다녀오고, PCC에서는 수업을 받습니다. 두 사람은 PCC를 함께 가기로 합니다. 두 사람은 학교 생활에 대해 이야기합니다. PCC는 #Person1#이 PCC로 가는 것을 도와줍니다."
dev_385,"#Person2#는 #Person1#에게 도시에서 운전하기 편한 소형차인 동시에 안전 기능이 많아서 당신의 필요에 딱 맞는 소형차를 추천합니다. #Person1#은 휘발유 가격이 저렴하고 연비 절감도 큰 장점이 있다고 설명하며, #Person2#가 시운전 후 고민해 볼 것을 제안합니다."
dev_386,"#Person2#는 졸업 후 대학 재무부서에서 3년간 일했고, 그 후 은행에서 3년 더 근무한 후, 회계 감사 업무를 시작합니다. #Person1#은 #Person2#에게 3개월 만에 감사원이 되었다고 말합니다. #Person2#가 회계 감사가 되기까지 걸리는 시간도 짧았다고 설명합니다."
dev_387,Vicky는 #Person1#에게 보라색 상의와 청바지를 입고 편안한 스타일을 입으라고 조언합니다. #Person3#은 자신감을 가지고 편안하게 입을 수 있는 스타일을 선택하라고 말합니다. #Person1#은 #Person1#이 너무 꾸민 것 같다고 생각합니다.
dev_388,#Person2#는 #Person1#에게 중국의 대련에 대해 이야기합니다. #Person1#은 #Person2#에게 자신의 작품을 판매하지 말라고 제안합니다. #Person2#가 그것을 받아들이면 운이 좋은 한 해가 될 것이라고 생각합니다.
dev_389,"#Person2#는 #Person1#에게 사랑이 약하면 쉽게 무너질 수 있다는 교훈을 전하며, #Person1#은 #Person2#에게 우리에게도 중요한 교훈이 될 것이라고 조언한다. #Person2#가 이혼한 이유는 결혼 생활이 오래가지 않았기 때문이라고 한다."
dev_390,"#Person1#과 #Person2#는 엘리자베스의 외국어 사용 능력에 대해 이야기합니다. #Person1#은 스페인어를 잘하지만, #Person2#가 스페인어로 글을 쓰기는 어렵다고 말합니다. #Person2#와 #Person1#은 이 자리에 적합할 것 같다고 생각합니다."
dev_391,#Person1#은 과학 박물관에 가고 싶지만 발권기를 사용할 줄 몰라 #Person2#에게 도움을 요청합니다. #Person2#는 4번 플랫폼에서 기차를 타자고 제안합니다. #Person1#은 이 시간대에 기차는 얼마나 자주 오나요?
dev_392,"#Person2#는 John이 생일 케이크와 깜짝 크리스마스 파티를 준비하는 것에 대해 이야기합니다. #Person1#은 Anna에게 결혼에 대해 이야기하고, An나도 JOhn에게 데리러 가자고 제안합니다."
dev_393,"#Person2#는 #Person1#에게 우체국 위치를 알려주고, 232번 버스를 이용하라고 제안합니다. #Person1#은 택시를 택시에 태우기로 합니다. #Person2#가 택시를 타면 시간이 더 걸리지만, 택시를 타는 것이 더 나을 것 같다고 말합니다."
dev_394,"#Person1#과 #Person2#는 휴가로 캐나다에 갈 계획이며, 로키 산맥을 기차로 여행할 예정이다."
dev_395,#Person2#는 #Person1#에게 부모님과 자식 간의 세대 차이로 인해 행복하지 않다고 말합니다. #Person1#은 #Person2#가 부모님을 잘 이해하지 못한다는 것을 알게 됩니다. #Person2# 또한 부모님의 세대 차이에 대해 이야기하고 있습니다.
dev_396,"Joe는 삼촌과 함께 호숫가 집에 갔다. #Person1#과 #Person2#는 짐이 많아서 그 집에 들어갈 수 있을지 걱정했지만, #Person1#은 괜찮았다고 생각합니다. Jobe는 지역 상점까지 거리가 멀었다는 문제를 해결했다고 설명합니다."
dev_397,Nancy Brown은 스탠다드룸을 예약하기 위해 하룻밤에 79달러의 요금을 지불하고 호텔을 이용할 예정입니다. #Person2#는 NB 13579번을 이용해 주었습니다.
dev_398,"#Person2#는 #Person1#에게 장갑을 반품해 달라고 요청합니다. #Person1#은 장갑 가격이 $29. 95라고 설명하며, 추가 금액을 지불하여 교환할 수 있다고 말합니다. #Person2#의 장갑 가격은 $35. 25입니다."
dev_399,"#Person1#과 #Person2#는 자동차 수리를 배우는 과정인 자동차 수리와 관련된 수업을 수강하고 있다. #Person1#은 수업에 참여하는 모든 학생들이 자신의 차를 고칠 수 있도록 돕고, 자동차 작동에 대해 소비자가 이해할 수 있는 부분도 함께 알려줄 예정이다."
dev_400,#Person1#은 #Person2#에게 주말에 회계 시스템을 오프라인으로 전환할 계획이라고 알립니다. #Person2#는 안전을 위해 48시간의 여유를 두었습니다. #Person1#은 토요일 저녁 6시까지는 다시 온라인이 복구될 것이라고 말합니다. #Person2#와 #Person1#은 빠른 회복을 기대합니다.
dev_401,#Person1#은 #Person2#에게 두 번 받은 처방전을 다시 받아야 한다고 말합니다. #Person2#는 다른 의사에게 처방전을 받으라고 요청합니다. #Person1#은 동의하지만 #Person2#가 약사이기 때문에 어쩔 수 없다고 생각합니다. 하지만 #Person2#씨는 다른 의사를 찾을 수 없다고 말합니다.
dev_402,#Person2#는 #Person1#에게 좋은 엄마와 성공적인 커리어 우먼의 차이를 설명합니다. #Person2#의 남편은 이해심이 많고 저를 많이 도와줍니다. #Person1#은 남편이 자신을 잘 챙기면 다른 사람에게도 잘할 수 있다고 생각합니다. #Person2#가 남편에게 남편을 이해해줍니다.
dev_403,"#Person2#는 #Person1#에게 선임 기계 설계 엔지니어에 대해 설명합니다. #Person1#은 더 강력한 가솔린 엔진이 리무진의 속도를 크게 향상시켰다고 설명하며, 선임 기계설계 엔지니어는 원본 증명서를 가지고 계십니다."
dev_404,#Person2#는 #Person1#에게 기차역까지 20분 정도 소요된다고 설명합니다. #Person1#은 #Person2#가 출퇴근 시간이라 급하게 운전하지 말라고 안내합니다. #Person2#은 빠르게 운전할 수 있도록 도와줍니다. #Person1#은 기차역으로 가는 것이 안전하다고 생각합니다.
dev_405,"John은 #Person1#에게 빨간 블라우스를 사고 싶어 하지만, #Person1#은 무지개 색깔로 다 사고 싶어한다. #Person1#은 #Person2#가 빨간 블라우스만 사고 싶어 한다고 말하지만, #Person2#는 무지개색만 사고 싶다고 말한다."
dev_406,"#Person1#은 #Person2#에게 책 읽는 것을 좋아한다고 말하고, #Person2#는 한가할 때 골프 치고, 배드민턴 치거나, 농담을 하는 것을 좋아한다."
dev_407,#Person2#는 #Person1#에게 베이징으로 출장을 가자고 제안합니다. #Person1#은 버스를 타거나 차를 빌릴 수 있다고 말합니다. #Person2#은 즐거운 휴가 보내기 위해 버스를 이용하거나 차를 빌리는 것을 추천합니다. #Person1#는 버스 대신 지하철을 이용하라고 제안합니다.
dev_408,"아이린과 #Person2#는 어젯밤에 데이트를 했으며, 데이비드는 주니어 투자 은행원으로 잘 될 것이라고 생각합니다. #Person1#은 데이비드가 매력적인 직업이라고 생각합니다. 데이비드의 이름은 데이비드이며, 데이비드도 그 사람의 오빠라고 합니다. 둘의 관계에 대해 이야기할 예정입니다."
dev_409,"#Person1#과 #Person2#는 연예인들이 영화에만 관심을 가지고, 파티에 가도 음료수 값도 내지 않는 것에 대해 불만을 제기한다. 하지만 그들은 자신들의 재능을 인정받아야 한다고 생각한다. 그들은 자신보다 어려운 사람들을 돕기 위해 자선단체에 돈을 기부한다."
dev_410,#Person1#과 #Person2#는 금요일 밤 파티를 가기로 했습니다. 그들은 금요일 밤 라틴 클럽에 가고 싶어 합니다. #Person1#은 그들이 테크노 음악을 틀 수 있다고 생각합니다. 그들은 모두 테크노 음악으로 춤추고 싶다고 말합니다. 그들은 금요일 저녁에 클럽에 갈 예정입니다.
dev_411,"#Person2#는 #Person1#에게 엄마와 아빠의 키, 외모, 성격에 대해 이야기합니다. #Person1#은 부모님이 크리스마스를 1월이나 2월에 할 것이라고 말합니다. #Person2# 또한 부모님과 아빠가 닮았다고 생각합니다."
dev_412,"#Person2#는 #Person1#에게 샨이 파울을 범했다고 말합니다. #Person1#은 #Person2#에게 샷을 넣지 못했다고 설명하며, #Person2#가 안경을 가져오라고 합니다. #Person1#은 샨에게 맥주 좀 사올 것을 제안합니다."
dev_413,"Billy는 ATM 카드를 사용하기 위해 비밀번호를 입력합니다. #Person2#는 기계가 얼마를 인출하는지 물어보고, #Person1#은 돈을 인출할 수 있는 서비스를 선택합니다. 그들은 은행 직원보다 훨씬 빠른 속도로 기계들을 사용합니다."
dev_414,#Person2#는 대통령 임기가 끝날 때까지 버스를 탄다고 #Person1#에게 말합니다. #Person1#은 대통령 임기 동안 기름값이 내려갈 것이라고 생각합니다. #Person2#와 #Person1#은 버스 기름을 절약할 수 있을 것으로 기대됩니다. 두 사람은 버스 요금에 대해 논의하고 있습니다.
