fname,summary
test_312,"#Person1#은 #Person2#에게 중국에 관광하러 가자고 제안하지만, #Person2#는 바빠서 못 간다고 합니다. #Person1#은 엄마도 같이 갈 수 없다고 생각합니다. #Person2#가 중국 관광을 계획하고 있지만, 엄마는 아직 계획이 없다고 말합니다. #Person1#은 엄마의 결정을 존중합니다."
test_313,"Karren은 Tim을 만나서 반가워하고, Tim은 가끔 만나게 될 것이라고 말합니다. Tim는 Tim에게 자주 만나자고 제안합니다. 그들은 잘 지내기로 했습니다. Tim이 Tim과 만나서 기쁘다고 말합니다."
test_314,"#Person1#은 Michael에게 새 오토바이를 사고 싶어 하고, #Person2#는 자전거를 사고 싶어 한다. #Person1#은 오토바이가 안전하고 자전거가 더 안전하다고 생각하며, 오토바이도 좋지만 자전거도 좋다고 말한다. #Person2# 또한 자전거가 안전하다고 생각한다."
test_315,#Person2#는 #Person1#에게 중국어와 프랑스어를 할 줄 압니다. #Person1#은 #Person2#의 영어 실력이 일반 사무직 하는 데 충분하다고 생각합니다. 그는 미국 회사에서 일하기에 충분하다고 믿습니다.
test_316,#Person1#은 타일러 집의 여동생 낸시가 앤디에게 전화를 걸었다고 전합니다. 그녀는 앤디가 전화했다고 알려줍니다. #Person1#은 앤디가 앤디에 전화했다고 알립니다. 그녀가 앤디의 여동생을 소개합니다. 앤디는 그녀의 여동생과 함께 #Person2#에게 메모합니다.
test_317,"#Person2#는 #Person1#에게 뉴욕 가는 513편 비행기가 취소되었다고 알립니다. #Person1#은 내일 비행기로 예약해 달라고 요청합니다. #Person2#은 50% 할인도 제공하고, 다른 항공사에서 좌석을 예약할 수 있다고 설명합니다."
test_318,#Person1#과 #Person2#는 치즈버거를 먹으러 버거 퀸에 가기로 했습니다. 그들은 점심 식사에 대해 이야기합니다. 두 사람은 감자튀김과 마요네즈 소스를 함께 먹기로 합니다. 그들은 배고프지만 인내심을 가지고 음식을 주문합니다.
test_319,"#Person1#은 짐이 8킬로그램 초과되어 초과 수하물 요금을 지불해야 합니다. #Person2#는 취급 주의 라벨을 짐에 붙이고 가방을 여기에 놓아주고, 가방을 가방에 놓아줍니다."
test_320,"#Person2#는 탄산음료가 갈증을 풀어주지만 목이 너무 아프다고 #Person1#에게 이야기합니다. #Person1#은 탄산 음료가 갈증 푸는 데 가장 좋다고 생각하며, 탄산 음료 대신 물을 마십시요."
test_321,Mr. Green이 Liang에게 내일 아침 약속이 취소되었다고 알렸습니다. #Person2#는 #Person1#에게 전화를 걸어 사과했습니다. #Person1#은 그 내용을 전달합니다. #Person2#가 전화로 알려줍니다.
test_322,#Person1#은 #Person2#에게 30 사이즈의 에나멜 가죽 구두를 찾고 있다고 말합니다. #Person2#는 이 구두를 신다 보면 신발이 좀 늘어날 것이라고 설명합니다.
test_323,"#Person1#은 Benjamin에게 프로젝트 보고서를 어떻게 써야 할지 고민하고 있다고 말합니다. #Person2#는 프로젝트 보고서 형식을 정해야 한다고 말합니다. #Person1#는 마이크로소프트 워드를 잘 모르고, #Person1#은 다음번엔 직접 해야 한다고 설명합니다."
test_324,"Marty는 #Person1#에게 대형 피자에 대해 1+1 행사를 제안합니다. #Person1#은 해산물 피자와 바나나, 파인애플 피자를 주문하고, #Person2#는 얇은 도우로 주문할 예정입니다. #Person1#은 주소를 알아야 합니다."
test_325,"#Person1#은 새우 칵테일과 스테이크, 블랙커피, 미네랄 워터를 주문합니다. #Person2#는 저녁 식사로 충분할 것 같다고 말합니다. #Person1#은 다음 주에 다시 올 예정입니다. #Person1#은 오늘 토마토 수프와 계란 수프를 추천합니다."
test_326,"#Person2#는 #Person1#에게 거실이 아늑하고, 큰 식당과 안락한 세 개의 침실이 있는 집에 대해 설명합니다. #Person1#은 #Person2#에게 주방이 현대적이라고 말합니다. 또한 화장실이 두 개 있어 사용하기 편리하다고 설명합니다."
test_327,"#Person2#는 #Person1#에게 가게에서 개인 스테레오를 구매한 것에 대해 설명하고, 다른 사람이 소음을 들을 수 없다며 영수증을 보여 달라고 요청합니다. #Person1#은 이어폰을 끼는 방법에 대해 잘 압니다."
test_328,#Person1#과 #Person2#는 내년 기숙사 보증금을 내기 위해 한 시간이나 걸렸습니다. #Person1#은 기숙사 방을 원하지만 #Person2#가 기숙사에서 공부하는 것이 더 낫다고 생각합니다. #Person2# 또한 기숙사가 비쌀 것이라고 생각합니다.
test_329,#Person2#는 #Person1#에게 오래된 동화책과 윌리엄 셰익스피어의 서명을 추천합니다. #Person1#은 #Person2#에게 책을 사서 도서관에서 그 이름을 찾아볼 것을 제안합니다. #Person2#가 책에 대해 이야기하는 동안 #Person1#은 그의 시집이 부자가 되게 할지도 모른다고 생각합니다.
test_330,#Person2#는 #Person1#에게 창가 쪽 테이블로 안내해 달라고 요청합니다. #Person1#은 음식 주문 후 20분 뒤에 친구를 기다리겠다고 말합니다. #Person2#은 음식을 준비하기 위해 20분 후에 친구를 기다릴 예정입니다. #Person1#은 #Person2#에게 메뉴를 주문할 것을 제안합니다.
test_331,"#Person2#는 #Person1#에게 등기 우편과 배달 증명 우편으로 보내는 소포에 대해 설명합니다. #Person1#은 시계의 가치만큼 보험을 들고, 더 비싸면 등기우편으로 보내는 것이 가장 안전하다고 생각합니다."
test_332,"Sally와 John은 Tom에게 편지를 보냈고, Tom은 결혼 후 처음이라고 답장을 보냈다. Tom이 도착하면 전화해달라고 요청한다. Tom는 곧 만나기를 기대하고 있다."
test_333,"#Person1#은 #Person1#에게 컴퓨터를 살 수 있는 날이 오기를 바란다고 말합니다. #Person2#는 #Person1#이 짜증난다고 말하며, #Person1#은 #Person2#가 짜증나는 이유를 이해합니다. #Person1#은 과제를 컴퓨터로 해야 하는데, #Person1#이 컴퓨터를 쓰기가 너무 힘들다고 합니다."
test_334,"#Person1#과 #Person2#는 소풍 가기 좋은 날씨에 대해 이야기합니다. #Person1#은 일기예보에서 비가 오지 않을 것이라고 생각하지만, #Person2#은 날씨가 괜찮을 거라고 확신합니다. #Person1#는 이번 주말에 소풍을 가고 싶지만 비가 올 것 같다고 말합니다."
test_335,#Person1#은 #Person2#에게 컴퓨터에 관한 일반적인 정보를 찾고자 합니다. #Person2#는 특정 연구 프로젝트를 위한 것인지 일반 정보를 찾고 싶어합니다. #Person1#은 이를 도와줍니다. #Person2#가 컴퓨터 관련 잡지를 찾으면 제목을 알 수 있을 것입니다. #Person1#은 제목을 알려줍니다.
test_336,"#Person1#은 #Person2#에게 프렌치 가든 레스토랑에 오신 것을 환영합니다. #Person2#는 참치 샌드위치 하나와 야채 수프 한 그릇을 주문하고, #Person3#은 물 한 병을 주문합니다."
test_337,#Person2#는 #Person1#에게 레모네이드와 베이비백 립스를 주문합니다. #Person1#은 바비큐 윙을 주문하고 베이비백을 주문할 준비가 되었다고 말합니다. #Person2#가 다른 음식 주문도 할 수 있도록 도와줍니다.
test_338,#Person1#은 #Person2#에게 물과 디저트를 주문할 것을 제안합니다. #Person2#는 식사와 함께 커피를 주문하고 디저트는 나중에 주문할 수 있다고 설명합니다. #Person1#은 더 필요한 물과 #Person2#가 주문한 디저트에 대해 설명합니다.
test_339,"#Person1#은 Eric에게 데이트를 신청하고 복권에 당첨되면 세계 여행 티켓 두 장을 사줄 것을 요청합니다. Esic은 엄마에게 결혼한다고 말하지만, 엄마는 기절하시고, 난 정신병원에 보내질 것입니다. #Person2#는 #Person1#에게 그 이유를 설명합니다."
test_340,Jack과 #Person2#는 새로 태어난 강아지 사진을 보고 싶어 합니다. #Person1#은 새로운 애완동물 사진을 자랑합니다. #Person2#가 #Person1#에게 새 강아지를 소개합니다. #Person1#은 새 강아지 사진이 귀엽다고 말합니다. #Person1#이 새 아기 사진에 대해 이야기합니다.
test_341,"#Person1#은 Jane 이모가 Tom에게 새 자전거를 사주었다고 자랑하지만, Tom은 버스가 아직 오지 않는다고 말합니다. #Person1#은 Tom의 자전거가 얌전하다고 생각하지만, #Person2#는 버스보다 빠르다고 합니다. #Person1#은 교통 체증이 없다고 생각합니다."
test_342,"#Person2#는 최신 유행의 치마를 찾고 있으며, #Person1#은 400달러를 지불하고 치마를 구매할 예정입니다. #Person1#은 #Person2#에게 치마를 입어보라고 제안합니다. #Person2#가 치마 색깔이 제 피부 톤에 잘 어울린다고 생각합니다."
test_343,#Person2#는 #Person1#에게 도시가 큰 도시로 성장했다고 말합니다. #Person1#은 #Person2#가 과거 마을에 있던 건물이 아직도 많이 남아 있다고 말합니다. #Person2#와 #Person1#은 도시가 역사적인 장소라고 생각합니다. 두 도시 모두 오래된 역사를 가지고 있기 때문입니다.
test_344,"#Person1#과 #Person2#는 환경 문제를 해결하기 위해 세계 지도자들이 모여서 행동 계획에 합의해야 한다고 생각합니다. 그들은 기후 변화와 과도한 농업으로 인해 농지를 사막으로 변하게 하고, 이로 인해 사람들이 남아 있는 농지를 두고 싸우게 되는 상황에 대해 이야기합니다."
test_345,#Person1#과 #Person2#는 채팅방에서 사람들과 대화하는 데 많은 시간을 보내고 있다. #Person1#은 #Person2#가 미스 라이트라고 생각하는 남자와 만나기로 했습니다. #Person2#은 #Person1#에게 친구를 사귀고 있다고 말합니다.
test_346,"Nathan과 #Person2#는 여름 방학에 시카고에 실습 가게 되었다. #Person1#은 뉴욕에서 잘할 수 있을 것 같다고 생각하며, 현장 교육도 받을 예정이다. #Person1#은 두 사람에게 실습이 좋은 기회라고 말한다."
test_347,"#Person2#는 #Person1#에게 토요타 카롤라를 빌리고 싶다고 말하며, 신분증을 복사해 달라고 요청합니다. #Person1#은 셋째 날 정오까지 반납하라고 안내합니다. #Person2#가 차 열쇠를 반납할 수 있도록 도와줍니다. #Person1#은 안전 운전하라고 당부합니다."
test_348,"#Person1#은 다음 주에 뉴욕에 가서 비즈니스 계약을 체결할 예정입니다. #Person2#는 콜럼비아 대학교와 뉴욕 대학교가 최고의 명문이라고 생각하며, 도시 지도와 기차역 근처 관광 안내소도 추천합니다. #Person1#은 뉴욕의 대학들을 배우고 싶다고 말합니다."
test_349,#Person1#은 #Person2#에게 필름을 현상해 줄 것을 요청합니다. #Person2#는 6시간 만에 필름을 촬영할 수 있다고 설명합니다. #Person1#은 내일 다시 올 예정입니다.
test_350,#Person1#은 청두로 가는 CA216 항공편이 지연되었다고 알립니다. #Person2#는 기상 예보에 따라 비가 정오 전에 그칠 가능성이 있다고 말합니다. #Person1#은 #Person2#에게 최신 항공편 방송을 잘 들어줄 것을 부탁합니다.
test_351,#Person1#은 #Person2#에게 북경대학이 어디에 있는지 알려달라고 요청합니다. #Person2#는 경찰관에게 경찰관에게 물어보라고 말합니다. 경찰관은 경찰관에게 지도로 북경 대학이 어디에 있는지 알려줍니다. #Person1#은 경찰관에게 별말씀을 듣습니다.
test_352,"#Person1#과 #Person2#는 좋은 아침을 맞이하기 위해 신문에 나와 있는 날씨에 대해 이야기합니다. #Person1#은 은행 강도들을 잡았지만, 범인들은 잡히지 않았다고 설명합니다. 스포츠 면은 어젯밤 경기들이 어떻게 되었는지 직접 읽어보기로 합니다."
test_353,"#Person1# 컴퓨터 게임에 빠지는 것을 싫어하고, #Person2#는 게임을 통해 컴퓨터 사용하는 법을 배울 수 있다고 말한다."
test_354,"#Person1#은 Jim에게 저녁을 먹고 나서 맥주 한잔을 하자며 제안합니다. Jim은 체육관에 가서 운동하고, Sally와 탁구 친다고 말합니다. #Person1#은 그들이 괜찮다면 같이 춤추러 가자고 제안합니다. 그들은 운동도 되고 재미있습니다."
test_355,"#Person2#는 #Person1#에게 새우찜과 맥주 대신 와인을 주문하고, #Person1#은 하우스 레드로 한 병을 주문합니다. #Person1#은 와인보다 와인이 더 좋다고 말합니다. #Person2#가 하우스 레드 레드 한 병을 부탁하자 #Person1#이 동의합니다."
test_356,#Person2#는 지난 겨울 방학에 미국에서 온 외국인 관광객 몇 그룹을 안내하여 몇몇 명소를 보여줬습니다. #Person1#은 그들이 중국에서 가장 큰 폭포인 황과수폭포를 보여줬다고 설명합니다. #Person2#은 그 명소들을 매우 많이 보여줍니다.
test_357,"Jack은 더블룸으로 3박을 예약하고, 더블룸에서 더블룸 양식을 작성합니다. #Person1#은 이 양식들을 작성해 달라고 요청합니다. #Person2#는 더블룸의 더블룸을 3박으로 예약했고, 더블룸에 더블룸이 있다고 설명합니다."
test_358,#Person3#과 마크는 데이빗 생일파티가 있었던 날에 숙취로 인해 전화를 받지 못했습니다. 마크는 내일쯤 술 마실 준비를 할 예정입니다. #Person2#는 별말씀을 전하며 내일쯤이면 술자리를 준비할 것이라고 말합니다.
test_359,"#Person1#은 #Person2#에게 내일 밤 극장에 가자고 제안합니다. #Person2#는 남편이 좋아하지 않을 것 같아 초대하지 않겠다고 말합니다. #Person1#은 전화 한 통을 받습니다. #Person2#가 남편을 초대해줘서 고마워하지만, 남편은 거절합니다."
test_360,"#Person1#과 #Person2#는 핫도그와 맥주를 마시며 야구 경기를 즐긴다. #Person1#은 야구 경기가 미국의 국민 스포츠라고 생각한다. #Person2#가 볼티모어가 이기고 있다고 생각하고, #Person1#은 경기 보면서 하루 보내는 것이 좋다고 말한다."
test_361,#Person2#는 #Person1#에게 도와줄 수 있어 감사하다고 말합니다. #Person1#은 #Person2#가 어려울 때 도움을 주는 진짜 친구라고 생각합니다. #Person2#은 어려울 때 도움 주는 진짜 친구가 되어 도움을 주었습니다. #Person1#은 그를 도와줍니다. #Person2#의 친절함에 #Person1#은 감사를 표합니다.
test_362,"#Person2#는 #Person1#에게 베네수엘라에서 일부 석유를 수입하고 있지만, 천연자원을 활용해서 자금 확보에 열심이라고 설명합니다. #Person1#은 단기적인 곳에 낭비하지 말고 장기 프로젝트에 투자해야 한다고 강조합니다. #Person2# 또한 단기적인 것에 낭비하지 말라고 조언합니다."
test_363,"#Person2#는 미술과 조각에 대해 잘 모르지만, #Person1#에게 미술관 가는 것을 좋아한다고 말합니다. #Person1#은 #Person2#에게 내일 국립 미술관에서 열리는 그리스와 로마 조각 전시회에 가자고 제안합니다. #Person2# 또한 함께 가고 싶어 합니다."
test_364,#Person2#는 #Person1#에게 이 책을 반납하고 싶다고 말합니다. #Person1#은 비디오를 손상시키면 벌금이 부과됩니다. #Person1#은 손상 시 손상되지 않도록 관리할 예정입니다. #Person1#은 #Person2#에게 비디오 손상 시 손상을 안 시킬 것을 요청합니다.
test_365,"#Person2#는 #Person1#에게 10프레임으로 구성되어 있는 볼링 게임에 대해 설명합니다. #Person1#은 프레임과 프레임이 다른 용어라고 설명하며, #Person2#가 더 자세히 설명해 줄 것이라고 기대합니다. #Person2# 또한 더 상세하게 설명해 주려고 합니다."
test_366,#Person2#는 #Person1#에게 은행과 증권사 간에 돈을 이체할 수 있는 서비스에 대해 문의합니다. #Person1#은 고객이 주식 투자자라면 추가 혜택을 받을 수 있다고 설명합니다. #Person2#가 지점에 직접 가기 싫다면 전화로도 상담 서비스를 받을 수 있습니다.
test_367,#Person2#는 #Person1#에게 체크아웃 시간이 30분밖에 남지 않았다고 설명합니다. #Person1#은 VISA 카드로 보증금을 결제할 수 있다고 말합니다. #Person2#가 체크아웃을 30분 남겨두고 있다는 것을 너무 오래 생각하지 마라고 조언합니다.
test_368,"#Person2#는 #Person1#에게 뷔페 요금을 지불하기 위해 테이블에서 찬 음식과 채소를 가져가라고 제안합니다. #Person1#은 탄산음료는 추가 요금이 없으며, 알코올 주문은 건당 십 위안을 받는다고 설명합니다."
test_369,"#Person2#는 해외에서 공부하는 모든 분들을 위한 해외 유학 개인 대출을 제공하며, 대출자는 55세 미만이어야 하고, 고등학교 졸업 이상, 즉 성년인 18세 이상이어야 한다고 설명합니다. #Person1#은 부모님과 상의한 뒤 다시 연락할 예정입니다."
test_370,"#Person2#가 영어 노래가 있는 책을 모아놓았습니다. #Person1#은 #Person2#에게 영어 노래를 부르는 사람이 많지 않아 시간이 걸릴 것이라고 설명합니다. #Person2#는 영어 노래의 서랍을 전부 모아놓았다고 합니다. #Person1#은 책에 모두 모았지만, #Person2#를 칭찬합니다."
test_371,#Person2#는 국내 몇몇 주요 신문사에 기고한 후 첫 소설을 집필 중입니다. #Person1#은 #Person2#가 신문사에 지원한 이유를 알고 싶어 합니다. #Person2#와 #Person1#은 좋은 아침의 사무실에 들릅니다. 그들은 #Person2#에게 첫 소설을 쓰라고 권유합니다.
test_372,"잭은 인터뷰 결과를 직접 물어보는 것이 좋을 것 같다고 생각합니다. #Person2#는 이메일 보내기 전에 답장을 놓치지 않도록 주의해야 한다고 말합니다. 잭은 이메일 발송이 간편하고 빠르다고 생각하지만, #Person1#은 답장을 놓치지 않도록 주의하라고 조언합니다."
test_373,#Person2#는 #Person1#에게 집을 둘러보라고 제안합니다. #Person1#은 나무 가지에 걸려 있는 옥수수 껍질을 벗겨줍니다. 이는 집의 풍요로움을 보여주는 그림입니다. #Person1#은 이 그림이 집의 여유로움을 나타낸다고 생각합니다.
test_374,#Person2#는 뉴욕의 하루를 시작하기 위해 40분 후에 체크아웃을 할 예정입니다. #Person1#은 체크아웃까지 시간이 거의 없다는 것을 잊지 말라고 조언합니다. #Person2#가 체크아웃 전에 신용카드가 필요합니다. 신용카드가 필요한 이유와 체크아웃 시 소요되는 시간이 명확하지 않습니다.
test_375,"브랜든은 새로운 웹사이트에 가입하기 위해 #Person2#에게 이름과 생일, 주소, 신용카드 번호만 입력해 달라고 요청합니다. #Person2#는 #Person1#에게 그것이 무료라고 말하지만, #Person1#은 이를 이해하지 못한다고 합니다. 그들은 그들의 영어 실력을 도와주어야 합니다."
test_376,"#Person1#과 #Person2#는 교장 선생님이 새 실험실 건물을 지으실 것이라고 생각하지만, 교장 선생님은 아직 계획이 없다고 합니다. #Person2#와 #Person1#은 이번 학기가 끝나기 전에 결정이 내려질 가능성이 꽤 높다고 봅니다. 두 사람의 의견은 일치합니다."
test_377,"Henry는 #Person1#에게 소고기를 사려고 가게에 갔는데 현금이 없어 카드로 결제할 수 없었다고 이야기합니다. #Person1#은 #Person2#에게 신용카드를 사용하라고 권장하지만, #Person2#는 나중에 갚아야 한다고 말합니다."
test_378,Mr. Smith는 #Person1#에게 베이징 외곽에 위치한 작은 마을과 외진 산간 지역에 있는 작은 마을을 방문하기 위해 내일 아침 일찍 일어나야 한다고 제안합니다. #Person1#은 6시에 일어나서 저녁 전에 돌아올 예정입니다.
test_379,"#Person1#과 Vet는 오이를 먹으며 스트레스를 풀고, 초콜릿보다 건강한 선택이라고 생각한다."
test_380,#Person2#는 #Person1#에게 1840년에 발행된 최초의 우표 사진과 빅토리아 여왕 그림이 흥미로운 취미라고 설명합니다. #Person1#은 #Person2#에게 우표 수집이 부자들이나 누릴 수 없는 많은 즐거움을 준다고 말합니다. 이에 대해 #Person1#은 동의합니다.
test_381,"#Person2#는 #Person1#에게 Tom이 성공한 사업가가 되었다고 이야기합니다. Tom은 회사 자금 1,800만 달러를 모았으며, 회사의 6%를 소유하고 있으며, 모든 직원들에게 지분을 제공하고 있다고 설명합니다. #Person2#의 부모님은 자신의 생활에서 녹색하지 않다고 생각합니다."
test_382,John Day는 북런던의 보행자 지하도에서 발견된 40대 남성의 사망 사건을 살인으로 보고 탐정 수사국장의 설명을 듣습니다. #Person2#는 새벽 1시 30분쯤 네즈든 레인에 있는 술집인 레벨 원 클럽을 떠났다고 설명합니다.
test_383,"Bob과 Sherry는 친구 결혼식에 참석하기 위해 퀘벡 시티에 가기로 했습니다. Bob은 몬트리올이 수도라고 생각하지만, #Person2#는 도시 한가운데를 지나가는 산타 로렌스 강이 아름답다고 말합니다."
test_384,"톰과 리포트가 아직 끝나지 않았고, #Person1#은 그릴에서 저녁을 먹자고 제안하지만, 톰은 시간을 낭비하지 않겠다고 거절합니다. #Person2#는 톰과 함께 저녁을 먹고 시험 공부를 하자고 제안합니다. 톰은 이에 동의합니다."
test_385,#Person2#는 #Person1#에게 약을 하루에 세 번씩 꼭 챙겨 먹으라고 조언합니다. #Person1#은 아직도 허리가 아프다고 말합니다. #Person2#은 #Person1#이 의사 선생님이 준 약을 먹으면 나아질 수 있다고 생각하지만 #Person1#은 여전히 허리를 아프다고 합니다.
test_386,"Fred는 새 컴퓨터를 온라인으로 사서 대출금을 갚아야 한다. #Person2#는 #Person1#에게 돈을 빌려달라고 요청하지만, #Person1#은 급하게 하지 않는다. 대신 조금씩 돈을 모아야 한다고 말한다. FreD는 계속해서 돈을 모을 것이라고 말한다."
test_387,"#Person1#은 글씨를 더 잘 쓰고 싶어서 몇 주 동안 연습했지만, 여전히 글씨가 안 좋습니다. #Person2#는 불평하고 매일 꾸준히 해야 한다고 말합니다. #Person1#은 끈기 있는 곳에 길이 있다고 생각합니다. #Person2#가 불평하는 것을 참아보라고 조언합니다."
test_388,"#Person1#은 #Person2#에게 속눈썹을 올리고 있다고 말합니다. #Person2#는 #Person1#에게 눈꺼풀을 잘못 집거나, 눈이라도 다칠 수 있다고 경고합니다. #Person1#은 #Person1#를 겁쟁이라고 말하며, #Person2#가 속눈잎을 위로 올리는 것뿐이라고 설명합니다."
test_389,"#Person2#는 #Person1#에게 여름에 집중할 수 있는 운전 강좌에 대해 설명합니다. #Person1#은 강사님들을 가르치고, 훈련을 더 많이 받을 수 있도록 도와줍니다. #Person1#은 #Person2#에게 훈련 차량에 대한 정보를 제공합니다."
test_390,티나는는 아빠가 영국에서 온 선생님을 소개해 주셔서 피아노를 배우게 되었다고 말합니다. #Person1#은 티나에게 그 선생님께 소개 좀 시켜달라고 부탁합니다. 티나는 이번 토요일에 그 선생님과 함께 가자고 합니다. #Person1#은 그 선생님에게 배우고 싶어 합니다.
test_391,#Person2#는 #Person1#에게 자신의 강점과 약점에 대해 질문합니다. #Person1#은 배우면서 일에 대해 더 깊이 이해할 수 있다고 생각합니다. #Person2#가 결혼해서 안정적인 수입원이 있고 제가 하는 일을 잘하고 있으면 좋겠다고 대답합니다. #Person1#이 도전을 기대하고 있는 분인 것 같습니다.
test_392,"Stephanie는 몸이 좋지 않아 병원에 가보기로 하고, Miss Jenkins에게 금요일 아침까지 제출할 수 있는지 물어보기로 한다. George는 보고서에 도움이 필요하면 언제든지 말해주기로 약속한다."
test_393,"David는 크리스마스를 보내기 위해 뉴욕에서 스케이트를 타자고 제안하지만, Barbara는 거절합니다. #Person1#은 크리스마스가 지루할 것이라고 생각합니다. #Person2#는 아빠에게 조용한 크리스마스와 요리를 권합니다."
test_394,"Bob은 친구 집에 갔다가 댄스 파티에 가고, 일요일에는 쇼핑을 했습니다. #Person1#은 Bob에게 이번 주말에 경기할 수 있는지 물어봅니다. Bob는 이 경기를 이겼다고 말합니다. #Person2#는 #Person1#에게 이 경기를 할 수 있다고 말합니다."
test_395,#Person1#은 #Person2#에게 50달러를 빌려주기로 했습니다. #Person2#는 직업이 없다며 거절합니다. #Person1#은 운을 빌려줄 것을 제안합니다. #Person2#은 행운을 가져다 줄 것이라고 생각합니다. #Person1#는 운을 빌린 것이 도움이 될 것이라고 생각하며 도움을 요청합니다.
test_396,#Person1#은 #Person2#에게 모든 손님에게 재킷과 넥타이를 대여해 달라고 요청합니다. #Person2#는 회의 시간을 늦추고 9시 30분으로 미루자고 제안합니다. #Person1#은 빠른 시간 내에 돌아오도록 돕겠습니다. #Person2#가 빨리 돌아오도록 도와주겠다고 말합니다.
test_397,"#Person2#는 #Person1#에게 휴양 캠프가 즐거웠는지 물었고, #Person1#은 집사가 진행하는 투어를 즐겼다고 답합니다. #Person1#은 #Person2#에게 에든버러의 역사를 생생하게 전해줍니다. #Person2#와 #Person1#은 내년에 다시 만나기로 했습니다."
test_398,#Person2#는 아빠에게 딸의 대학 입학 요건에 대해 묻습니다. #Person1#은 컴퓨터 프로그래밍 쪽으로 생각하며 휴가를 활용해서 수업을 듣고 싶다고 말합니다. #Person2#가 직장을 그만두고 사업을 하고 싶어 합니다. #Person1#은 #Person2#에게 컴퓨터 전공을 추천합니다.
test_399,#Person2#는 어제 차로 나무를 들이받아 며칠 학교를 빠져야 합니다. #Person1#은 뇌진탕이 있긴 하지만 괜찮을 것 같다고 말합니다. 클락 교수는 이번 주만 쉬고 다음 주에 다시 수업을 시작할 예정입니다. #Person2#와 #Person1#은 이번 주에만 쉬기로 했습니다.
test_400,"#Person2#는 세입자 권리 옹호 센터에 방문하여 집주인과 갈등을 겪고 있으며, 집주인은 수리 비용 문제로 합의하지 않습니다. #Person1#은 집주인이 화가 나서 전화를 걸어 수리 비용을 지불하지 않겠다고 말합니다."
test_401,"#Person2#는 #Person1#에게 도쿄에서 온 수출 L/C를 수령하기 위해 서류를 작성해 달라고 요청합니다. #Person1#은 #Person2#의 서류를 확인하고, 서류가 완벽하다고 생각합니다. #Person2#가 서명할 수 있도록 도와줍니다. #Person2#은 서류 작성을 돕고 있습니다."
test_402,Charlie는 Myrdal의 지갑을 잃어버렸다고 말합니다. #Person1#은 지갑이 사라졌다고 생각하지 않습니다. My rdal은 집을 떠날 때 가지고 있었습니다. #Person2#는 핫도그 가판대로 다시 가보자고 합니다.
test_403,#Person1#은과 #Person2#가 설거지를 번갈아 가며 하기로 했습니다. #Person2#는 #Person1#에게 다음 주에 설거지할 것을 제안합니다. #Person1#은 설거지가 잘되어서 다음 주도 계속하기를 원합니다.
test_404,"#Person1#은 #Person2#에게 사랑한다고 말하지만, #Person2#는 내가 멋지다고 생각한다. #Person1#은 그 이유를 설명하고, #Person2#가 사랑하지 않는다면 괜찮다고 말한다."
test_405,#Person1#과 #Person2#는 요즘 정부가 많은 사회 문제에 직면하고 있다고 생각합니다. #Person1#은 실업이 사회 문제를 일으킨다고 생각합니다. #Person2#와 #Person1#은 정부의 사회 문제를 어떻게 처리할지 논의합니다. #Person1#는 정부의 사회 문제 해결에 대해 이야기합니다. #Person2#의 제안에 #Person1#은 동의합니다.
test_406,"#Person1#은 다음 주 토요일에 가면무도회 파티에 맞는 의상을 고르기 위해 #Person2#에게 쇼핑을 가자고 제안합니다. #Person2#는 쇼핑을 좋아하고, #Person1#은 쇼핑을 즐긴다고 설명합니다. #Person1#은 #Person2#가 쇼핑을 좋아하는 이유를 설명합니다."
test_407,"#Person2#는 #Person1#에게 베이징에서 춤추러 가자고 제안하고, #Person1#은 디스코 댄스도 좋아한다고 답합니다. 그들은 느린 춤곡과 왈츠를 연주합니다. #Person1#은 다음 춤은 쉴 예정입니다."
test_408,"#Person1#은 #Person2#에게 농장을 갖고 싶어하고, #Person2#는 농장에서 일하면서 휴가를 보내고 싶다고 말합니다. #Person2#의 삼촌은 농장 동물들과 초록 들판과 함께 있는 것이 좋겠다고 말합니다."
test_409,#Person2#는 #Person1#에게 하이네켄이랑 버드와이저와 에피타이저를 제안합니다. #Person1#은 테이블 6번에서 에피타이저가 있다고 말합니다. #Person2#가 80달러를 지불하면 테이블 6번에 나초랑 모짜렐라 스틱을 준다고 합니다.
test_410,Mary는 어젯밤 Ann과 심하게 싸웠다. #Person1#은 두 사람의 우정을 방해하지 말라고 조언한다. #Person2#는 그들이 서로 자주 보지 못한다는 것을 알고 있다. #Person1#은 그들의 우정을 위해 언제든지 해변에 갈 수 있다고 말한다.
test_411,"#Person2#는 #Person1#에게 중국 담배와 외국 담배, 기념품을 파는 카운터에 대해 설명합니다. #Person1#은 #Person2#에게 화장실이 어디에 있는지 물었고, #Person2#가 화장실은 어디에 있다고 답합니다. #Person2#은 화장실이 천만에 가깝다고 생각합니다."
test_412,"Catherine은 영화 'Fast Food Nation'을 보고 미국식 패스트푸드 문화의 어두운 면에 대해 생각해봅니다. #Person1#은 미국의 패스트푸드가 건강에 좋지 않다고 생각하지만, #Person2#는 미국인들이 이동 중에 음식을 먹을 때 깊이 생각하지 않는다고 지적합니다."
